FacilityId,Name,StreetAddress,Suburb,Postcode,State,Country,FacilityPhoneNumber,IsAccessCard,AccessCardFee,Is24Hour,WebsiteUrl,Region,ServicesList,ServicesExpanded,ActivitiesExpanded,FacilityStatusId,NoNewMembersDate,AdditionalInfo,Latitude,Longitude
7808,Ballina Indoor Sports Centre,63 Cherry St,Ballina,2478,NSW,Australia,0266810599,False,,False,https://www.communityspaces.com.au/v1/ballina-indoor-sports-centre-overview,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.866588,153.56361100000
6920,Lennox Aquatic Centre,128 Newrybar Swamp Rd,Lennox Head,2478,NSW,Australia,0266878800,False,,False,https://lennoxaquatic.com/,NSW - Richmond - Tweed,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Gym Access, Pool",2,,,-28.77621908968,153.55413806130
7132,Surfit Lennox Head 24/7,5 Snapper Drive,Lennox Head,2478,NSW,Australia,0266874012,True,79.0,True,http://www.surfit.net.au/,NSW - Richmond - Tweed,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,A cancellation fee will be applicable after 2 missed class bookings. Please speak with reception directly for more info regarding this.,-28.80717,153.58239
6959,Bangalow Gym,1/11 Bugam Pl,Bangalow,2479,NSW,Australia,0266851794,True,25.0,False,http://bangalowgym.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.69832999999,153.50878
6922,SCU Fitness For You,Southern Cross University,East Lismore,2480,NSW,Australia,0266203952,False,,False,http://gymandpool.scu.edu.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Yoga",2,,,-28.81862999999,153.29946000000
7696,F-Fitness - Lismore 24/7,18-20 Wyrallah Rd,East Lismore,2480,NSW,Australia,0266212914,True,99.0,True,https://www.f-fitness.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access, HIIT, Pilates, Sauna",2,,,-28.81599599999,153.28297499999
8639,F-Fitness - Goonellabah 24/7,791 Ballina Rd,Goonellabah,2480,NSW,Australia,0477787998,True,99.0,True,https://www.facebook.com/FFitnessLismoreNSW/,NSW - Richmond - Tweed,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Ladies Only, Pilates, Sauna, Yoga",2,,,-28.8129596360,153.3449523679
7898,Stepz Fitness Lismore 24/7,44 Carrington St,Lismore,2480,NSW,Australia,0420258816,True,55.0,True,https://stepzfitness.com.au/location/gym-lismore/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,,-28.81050300000,153.27675600000
6924,Goonellabah Sports and Aquatic Centre - GSAC and SWITCH Gym 24/7,50 Oliver Ave,Lismore,2480,NSW,Australia,0266255370,True,42.5,True,http://www.gsac.net.au,NSW - Richmond - Tweed,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Yoga",2,,,-28.82169,153.32854
6925,Lismore Memorial Baths,167-179 Molesworth St,Lismore,2480,NSW,Australia,0266216166,False,,False,http://www.gsac.net.au,NSW - Richmond - Tweed,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-28.81062,153.27374
7926,Cyclone Training Centre,2/232 Union St,South Lismore,2480,NSW,Australia,0414642806,True,19.95,False,https://www.cyclonetrainingcentre.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Crossfit, Group Fitness, Gym Access, HIIT",2,,,-28.81970,153.26556
8452,Social Remedy,23/1A Banksia Dr,Byron Bay,2481,NSW,Australia,0421147626,True,50.0,True,https://www.socialremedy.com.au/,NSW - Richmond - Tweed,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Boxing, Group Fitness, Gym Access, Ladies Only",2,,$10 charged per week for Fitness Passport members that wants to use the group fitness classes.,-28.63634,153.58538
6932,Byron Bay Swimming Pool,Jonson Street,Byron Bay,2481,NSW,Australia,0266856011,False,,False,http://www.byron.nsw.gov.au/swimming-pools,NSW - Richmond - Tweed,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,Seasonal Pool,-28.640552,153.612784
6923,Byron Gym and Fitness Centre,142 Jonson St,Byron Bay,2481,NSW,Australia,0266858577,False,25.0,True,http://www.byrongym.com/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.64924999999,153.61268000000
6934,Mullumbimby Petria Thomas Swimming Pool,Jubilee Avenue,Mullumbimby,2482,NSW,Australia,0266842494,False,,False,http://www.byronbaydirectory.com.au/listing/mullumbimby-petria-thomas-swimming-pool.html,NSW - Richmond - Tweed,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-28.556663,153.49751900000
8292,Transform Active Mullum,4/4 Towers Drive,Mullumbimby,2482,NSW,Australia,0432583716,True,25.0,False,http://mullumgym.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.55607,153.51432
6960,Bruns Gym Health Club 24/7,14 Teven St,Brunswick Heads,2483,NSW,Australia,0266851794,True,25.0,True,http://www.brunsgym.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access, HIIT, Pilates, Pool, Sauna, Yoga",2,,,-28.54524,153.54549
6937,Redbox Gym - GYM ACCESS ONLY,107 Wollumbin St,Murwillumbah,2484,NSW,Australia,0266723799,True,25.0,True,https://www.redboxgym.com/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.32704,153.39483999999
6919,Tweed Regional Aquatic Centre - Murwillumbah,Tumbulgum Rd,Murwillumbah,2484,NSW,Australia,0266702750,False,,False,http://trac.tweed.nsw.gov.au/,NSW - Richmond - Tweed,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-28.326186,153.40015500000
8285,Envision Health and Fitness 24/7,63 Wollumbin Street,Murwillumbah,2484,NSW,Australia,0256136891,True,20.0,True,https://envisionfitness.com.au/,NSW - Richmond - Tweed,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Boxing, Group Fitness, Gym Access",2,,,-28.32669,153.39677
8228,Fitness Cartel Health Club Tweed Heads,34 Machinery Drive,Tweed Heads,2485,NSW,Australia,0755244306,True,99.0,True,https://www.fitnesscartel.com.au/clubs/tweed-heads,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.20386,153.54102
7031,PCYC Tweed Heads,Cnr Florence & Adelaide Streets,Tweed Heads,2485,NSW,Australia,0755991714,True,30.0,False,http://www.pcycnsw.org/tweedheads,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Group Fitness, Gym Access, HIIT, Yoga",2,,,-28.17514999999,153.53736000000
7679,Studio 4 Higher Ground Fitness,Level 1 20 Stuart St,Tweed Heads,2485,NSW,Australia,0755365335,True,20.0,True,https://www.facebook.com/studio4injuryrehab/?ref=page_internal,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT, Pilates, Sauna, Yoga",2,,Unlimited classes included,-28.17026299999,153.54230999999
6918,Revolution Health and Fitness at Seagulls - Tweed Heads 24/7,Gollan Drive,Tweed Heads West,2485,NSW,Australia,0755879011,True,10.0,True,http://www.revolutionatseagulls.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.19739200000,153.505595
6916,Tweed South Indoor Swimming Complex,Heffron Street,Tweed Heads South,2486,NSW,Australia,0266702750,False,,False,http://trac.tweed.nsw.gov.au/,NSW - Richmond - Tweed,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-28.19530900000,153.54227700000
7237,Anytime Fitness Tweed Heads South 24/7,Minjungbal Dr & Machinery Drive,Tweed Heads South,2486,NSW,Australia,0499113006,True,89.0,True,https://www.anytimefitness.com.au/gyms/AU-1296/tweed-heads-south-nsw-2486/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,Gym access is restricted to aged 18 years old and above.,-28.20298199999,153.54452699999
8316,Movement Tweed 24/7,Shop 8 / 112-140 Minjungbal Dr,Tweed Heads South,2486,NSW,Australia,0755233438,True,50.0,True,https://movementhealthclubs.com.au/tour,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-28.20699,153.54546
8317,Movement Casuarina,"Mainwaring Precinct, Barclay Dr",Casuarina,2487,NSW,Australia,0266749966,True,50.0,False,https://movementhealthclubs.com.au/,NSW - Richmond - Tweed,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Gym Access, Pool",2,,,-28.30326,153.56959
6917,Kingscliff Swimming Pool,Cnr Cudgen Road &McPhail Avenue,Kingscliff,2487,NSW,Australia,0266702750,False,,False,http://trac.tweed.nsw.gov.au/,NSW - Richmond - Tweed,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-28.26225000000,153.57091399999
7787,The Village Gym Pottsville,42 Seabreeze Blvd,Pottsville,2489,NSW,Australia,0266763021,False,,False,http://www.thevillagegym.com.au/,NSW - Richmond - Tweed,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, Pilates, Pool",2,,,-28.38525200000,153.55448999999
6670,Beaton Park Leisure Centre - Gwynneville,Foleys Rd,Gwynneville,2500,NSW,Australia,0242277755,False,,False,https://www.wollongong.nsw.gov.au/leisurecentres/our-centres/beaton-park-leisure-centre,NSW - Illawarra,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Basketball, Bootcamp, Cycling, Group Fitness, Gym Access, HIIT, Pool, Sauna",2,,,-34.41781300000,150.88771
6673,Physical Therapy Gym - Wollongong,60 Rosemont St,Wollongong,2500,NSW,Australia,0242259916,False,,False,https://www.physical-therapy.com.au/gym/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access, Pool",2,,,-34.42546000000,150.87675999999
6690,Plus Fitness Wollongong 24/7,1/64 Flinders St,Wollongong,2500,NSW,Australia,0242298989,True,59.0,True,,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.42041261774,150.89318696786
6711,UniActive - Wollongong Campus,University of Wollongong,Wollongong,2500,NSW,Australia,0242214700,False,,False,https://uniactive.uow.edu.au,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Yoga",2,,FP members have equivalent to 'Gold membership' access,-34.40419599999,150.880651
6712,UniActive - Innovation Campus 24/7,"The Central, Ground floor, Squires Way",Wollongong,2500,NSW,Australia,0242214700,False,,True,http://www.ichealth.com.au/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,,-34.40303000000,150.89842999999
8605,The Health Haus Wollongong 24/7,2/335 Keira St,Wollongong,2500,NSW,Australia,0435324156,True,35.0,True,http://healthhauswollongong.com/,NSW - Illawarra,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Group Fitness, Gym Access",2,,,-34.43240,150.89262
6851,One Strength - Wollongong,145-149 King St,Warrawong,2502,NSW,Australia,0242740357,False,,False,https://www.onestrength.com.au/one-strength-wollongong,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access, HIIT",2,,,-34.49651259455,150.89051655580
6903,Burgh Healthy Hub,338 Cemetery Rd,Helensburgh,2508,NSW,Australia,0242941282,True,29.0,False,http://burgh.com.au/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT, Squash, Yoga",2,,An additional weekly fee is required to attend this facility. Please contact the facility directly for more details.,-34.19892999999,150.97493
8337,Imperium Group Fitness,6/17 Cemetery Rd,Helensburgh,2508,NSW,Australia,0478947994,False,,False,,NSW - Illawarra,"Fitness Classes, Fitness Classes,",Fitness Classes,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,,-34.19986,150.97737
7481,Plus Fitness Thirroul 24/7,398 Lawrence Hargrave Dr,Thirroul,2515,NSW,Australia,0242671584,True,49.0,True,https://www.plusfitness.com.au/gyms/thirroul/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.31819999999,150.91646
8526,Athletic Culture,619 Princes Hwy,Russell Vale,2517,NSW,Australia,0422167631,True,99.0,True,https://athleticculturegym.com/,NSW - Illawarra,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Group Fitness, Gym Access",2,,,-34.35636,150.90090
9149,Alpha Gym,417-421 Princes Hwy,Woonona,2517,NSW,Australia,0242855591,True,15.0,True,https://www.alphagymfitness.com.au/,NSW - Illawarra,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Group Fitness, Gym Access",2,,,-34.34249409676,150.90537376663
6691,Woonona Bulli RSL Gym,455 Princes Hwy,Woonona,2517,NSW,Australia,0242845789,False,,False,http://www.wbrsl.com.au/index.php?option=com_content&view=category&id=82&Itemid=526,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.34364999999,150.90563
6669,Corrimal Pool,Short Street,Corrimal,2518,NSW,Australia,0242849135,False,,False,http://www.wollongong.nsw.gov.au/facilities/beachespools/pages/pools.aspx,NSW - Illawarra,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.37566499999,150.89857599999
6874,I'll Start Monday Fitness,168 Princes Hwy,Corrimal,2518,NSW,Australia,0410305353,False,,False,http://switchfitgym.com.au/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Dance, Group Fitness, Gym Access, HIIT, Pilates",2,,,-34.370608,150.897574
7746,Plus Fitness Corrimal 24/7,1A Tarrawanna Rd,Corrimal,2518,NSW,Australia,0242837111,True,69.0,True,https://www.plusfitness.com.au/gyms/corrimal,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.37516500000,150.895881
6714,Curves Figtree,U 3  3 Bellevue Rd,Figtree,2525,NSW,Australia,0242257100,False,,False,https://www.facebook.com/curvesfigtree/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT, Ladies Only",2,,,-34.43484999999,150.86115000000
9025,The Health Haus Unanderra ,4/ 19 23 Doyle Av,Unanderra,2526,NSW,Australia,123456789,False,,False,,NSW - Illawarra,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Group Fitness, Gym Access",2,,,-34.46671732844,150.83894436038
6672,Fitness Cartel Albion Park 24/7,Unit 2/9 Durgadin Drive,Albion Park,2527,NSW,Australia,0242578588,True,99.0,True,https://www.fitnesscartel.com.au/albion-park,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,"Access FOB Options - ALL OPTIONS $0 FOR SEPTEMBER 2024 FATHERS DAY PROMO

- $99 Kick-Start (TAG only).
- $134 Value (TAG, FC Shaker, FC Towel).
- $169 Value-Plus (TAG, FC Shaker, FC Towel, 1x Body Scan, 1x Complimentary 
   PT Session).
- $199 Gym Launch (TAG, FC Shaker, FC Towel, 2x Body Scan, 2x 
   Complimentary PT Session, 1x FC Supplement).",-34.57300999999,150.81905
6773,Albion Park Pool,Russel Park St,Albion Park,2527,NSW,Australia,0242563744,False,,False,http://www.shellharbour.nsw.gov.au/default.aspx?WebPage=624,NSW - Illawarra,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.57269999999,150.77352999999
7283,Plus Fitness Albion Park Gym only 24/7,U 4  9 Durgadin Dr,Albion Park Rail,2527,NSW,Australia,0242570340,True,69.0,True,https://www.plusfitness.com.au/gyms/albion-park/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT",2,,,-34.57377199999,150.81871699999
6731,Just Move Warilla,Warilla Bowls and Recreation Club,Barrack Heights,2528,NSW,Australia,0242970971,False,,False,http://www.justmove.com.au,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Yoga",2,,,-34.56148000000,150.86473000000
7731,PCYC Lake Illawarra,156 Reddall Parade,Lake Illawarra,2528,NSW,Australia,0242964448,True,30.0,False,https://www.pcycnsw.org.au/lake-illawarra/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Boxing, Gym Access, Martial Arts",2,,Wrestling also offered to Fitness Passport members.,-34.53850299999,150.85393999999
6775,Warilla Pool,Benaud Crescent,Warilla,2528,NSW,Australia,0242962141,False,,False,http://www.shellharbour.nsw.gov.au/default.aspx?WebPage=624,NSW - Illawarra,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.55156000000,150.85674
7282,Plus Fitness Warilla Gym Only 24/7,"144 Shellharbour Rd, Shop 2",Warilla,2528,NSW,Australia,0242960583,True,69.0,True,https://www.plusfitness.com.au/gyms/warilla/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT",2,,,-34.5507278685,150.85972583697
6774,Oak Flats Pool,78-68 Kingston Street,Oak Flats,2529,NSW,Australia,0242561362,False,,False,http://www.shellharbour.nsw.gov.au/default.aspx?WebPage=624,NSW - Illawarra,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.56405300000,150.81452200000
6667,Fitness Express Shellharbour 24/7,10/32 Addison St,Shellharbour,2529,NSW,Australia,0242978444,True,65.0,True,https://www.fitnessexpress.com.au/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.57949,150.866187
8325,Stepz Fitness Shellharbour 24/7,Shop 111/211 Lake Entrance Rd,Shellharbour,2529,NSW,Australia,0466402424,True,55.0,True,https://stepzfitness.com.au/location/gym-shellharbour/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.56345,150.83907
8660,Bodyfit Fitness Centre Shellharbour 24/7,"Shop 3, Shellharbour Retail Park, Lake Entrance Rd",Shellharbour,2529,NSW,Australia,0242319477,True,,True,https://bodyfit.com.au/gyms/bodyfit-shellharbour/,NSW - Illawarra,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Boxing, Cycling, Group Fitness, Gym Access, HIIT, Sauna, Yoga",2,,,-34.56135,150.84114
6668,Dapto Pool,Bangaroo Ave,Dapto,2530,NSW,Australia,0242611963,False,,False,http://www.wollongong.nsw.gov.au/facilities/beachespools/pages/pools.aspx,NSW - Illawarra,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.49662,150.80213000000
7192,Curves Dapto,UNIT 14,Dapto,2530,NSW,Australia,0242626620,True,,False,http://curves.com.au/club/dapto-528,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Boxing, Dance, Ladies Only, Yoga",2,,,-34.49356000000,150.79593
6671,Lakeside Leisure Centre - Kanahooka,192 Kanahooka Rd,Kanahooka,2530,NSW,Australia,0242277602,False,,False,http://www.wollongong.nsw.gov.au/leisurecentres/lakeside/Pages/default.aspx,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT, Pool, Squash, Tennis",2,,,-34.49242000000,150.81706399999
6678,Kiama Leisure Centre,1 Havilah Pl,Kiama,2533,NSW,Australia,0242321877,False,,False,http://www.kiama.nsw.gov.au/recreation---facilities/kiama-leisure-centre,NSW - Illawarra,"Pool Entry, Pool Entry, Gym Access, Gym Access,","Pool Entry, Gym Access","Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Sauna, Spa, Yoga",2,,,-34.66778999999,150.84751
7305,One Fitness 24/7 Kiama,31 Shoalhaven St,Kiama,2533,NSW,Australia,0242307592,True,50.0,True,http://www.onefitness247.com/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,,-34.66902000000,150.85543000000
7190,Coastal Fitness Movement Kiama Downs,13 Johnson St,Kiama Downs,2533,NSW,Australia,0439252675,False,,False,https://www.facebook.com/coastalfitnessmovement/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, Pilates",2,,,-34.63669,150.85340
7622,Recharge Health and Fitness,45 Rowlins Rd,Gerringong,2534,NSW,Australia,0421547239,False,,False,http://www.joelrobertsfitness.com/,NSW - Illawarra,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT, Pilates, Sauna, Yoga",2,,,-34.74200600000,150.82073
7457,Berry Village Pool,Albany Street,Berry,2535,NSW,Australia,0244293538,False,,False,http://www.shoalhavenswimandfitness.com.au/Our-Centres/Swimming-Pools/Berry-Village-Pool,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.77904999999,150.69335000000
6715,The Berry Gym,"Unit 11, Old Creamery Lane",Berry,2535,NSW,Australia,0244643800,False,40.0,True,http://www.berrygym.com.au/,NSW - Southern Highlands and Shoalhaven,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-34.78071599999,150.694571
7456,Shoalhaven Heads Village Pool,Corner Shoalhaven Heads Road and McIntosh Street ,Shoalhaven Heads,2535,NSW,Australia,0244295490,False,,False,http://www.shoalhavenswimandfitness.com.au/Our-Centres/Swimming-Pools/Shoalhaven-Heads-Pool,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.85186000000,150.74591000000
6978,Onelife Gym Batemans Bay 24/7,30b Orient St,Batemans Bay,2536,NSW,Australia,0244728836,True,60.0,True,http://onelifegym.com.au/,NSW - Southern NSW - Murrumbidgee,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Crossfit, Cycling, Dance, Group Fitness, Gym Access, HIIT, Sauna, Yoga",2,,,-35.70915000000,150.17715999999
6977,Moruya War Memorial Swimming Centre,57 Janari Cl,Moruya,2537,NSW,Australia,0244742343,False,,False,https://www.esc.nsw.gov.au/community/sport-and-recreation/swimming-centres,NSW - Southern NSW - Murrumbidgee,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,"Seasonal pool - open October to April
",-35.90825600000,150.08289300000
6964,Better Bodies Fitness Moruya,68 Queen Street,Moruya,2537,NSW,Australia,0244743991,False,,False,https://www.facebook.com/Better-Bodies-fitness-382634148526293/info?tab=overview,NSW - Southern NSW - Murrumbidgee,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-35.91011900000,150.08291299999
7634,Moruya Gym,U 2  36 Shelley Rd,Moruya,2537,NSW,Australia,0244745392,False,,False,http://www.moruyagym.com/,NSW - Southern NSW - Murrumbidgee,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-35.87578400000,150.08516700000
8638,Milton Village Pool,Church St & Graham St,Milton,2538,NSW,Australia,0244295494,False,,False,https://shoalhavenssf.com.au/visit/locations/milton-village-pool,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-35.3158000043,150.4376299914
6716,Ulladulla Leisure Centre,Cnr Green & Warden St,Ulladulla,2539,NSW,Australia,0244448811,True,50.0,True,http://shoalhaven.nsw.gov.au/DiscoverShoalhaven/Swimmingpools/UlladullaLeisureCentre.aspx,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry, Gym Access, Gym Access,","Pool Entry, Gym Access","Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Spa, Yoga",2,,"- $50 access fee applicable to members wanting to get access to the gym (paid directly to the centre)
- Gym access for members 18+
- Pool can be accessed using the MyFP app",-35.35577099999,150.46107900000
7459,Greenwell Point Village Pool,114 Greenwell Point Rd,Greenwell Point,2540,NSW,Australia,0244295492,False,,False,http://www.shoalhavenswimandfitness.com.au/Our-Centres/Swimming-Pools/Greenwell-Point-Pool,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.90754600000,150.73540800000
7912,South Coast Barbell - GYM ACCESS ONLY,7 Scallop St,Huskisson,2540,NSW,Australia,0421132588,True,,False,https://www.southcoastbarbell.com/,NSW - Southern Highlands and Shoalhaven,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-35.02947900000,150.65816899999
7013,Sussex Inlet Aquatics Centre,21 Thomson St,Sussex Inlet,2540,NSW,Australia,0244062055,False,,False,http://www.shoalhavenswimandfitness.com.au/Our-Centres/Sussex-Inlet/Prices,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-35.16615000000,150.58616000000
6717,Bay and Basin Leisure Centre,The Wool Road,Vincentia,2540,NSW,Australia,0244062022,True,50.0,True,http://shoalhaven.nsw.gov.au/DiscoverShoalhaven/Swimmingpools/BayBasinLeisureCentre.aspx,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry, Gym Access, Gym Access,","Pool Entry, Gym Access","Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Spa",2,,"- $50 access fee applicable to members wanting to get access to the gym (paid directly to the centre)
- Gym access for members 18+
- Pool can be accessed using the MyFP app",-35.074506,150.66294500000
6719,Bomaderry Aquatic Centre,127 Cambewarra Rd,Bomaderry,2541,NSW,Australia,0244295600,False,,False,http://shoalhaven.nsw.gov.au/DiscoverShoalhaven/Swimmingpools/BomaderryAquaticCentre.aspx,NSW - Southern Highlands and Shoalhaven,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-34.84463999999,150.60216
8309,Shoalhaven Indoor Sports Centre (Fitness Classes Only),90 Cambewarra Rd,Bomaderry,2541,NSW,Australia,0244295552,False,,False,https://shoalhavenssf.com.au/visit/locations/shoalhaven-indoor-sports-centre,NSW - Southern Highlands and Shoalhaven,"Fitness Classes, Fitness Classes,",Fitness Classes,Group Fitness,2,,,-34.84561,150.60107
8189,Plus Fitness Bomaderry 24/7,320 Princes Highway,Bomaderry,2541,NSW,Australia,0244097777,True,59.0,True,https://www.plusfitness.com.au/gyms/bomaderry/,NSW - Southern Highlands and Shoalhaven,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access",2,,"Replacement FOB is $49
Replacement Card is $29",-34.84341,150.59553
6674,Northy Gym North Nowra 24/7,Cnr McMahons & Illaroo Rds,North Nowra,2541,NSW,Australia,0244210587,True,50.0,True,http://www.thegymnowra.com.au/#!the-gym-nowra/c66t,NSW - Southern Highlands and Shoalhaven,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Climbing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Sauna, Spa, Squash, Yoga",2,,,-34.85822000000,150.58346299999
